label_0,label_1,label_2,period_label,period,value
Город федерального значения Севастополь,15-72 лет,процент,III квартал,2013-Q3,0.0
Город федерального значения Севастополь,15-72 лет,процент,IV квартал,2013-Q4,0.0
Город федерального значения Севастополь,15-72 лет,процент,значение показателя за год,2013,0.0
Город федерального значения Севастополь,15-72 лет,процент,I квартал,2014-Q1,0.0
Город федерального значения Севастополь,15-72 лет,процент,II квартал,2014-Q2,0.0
Город федерального значения Севастополь,15-72 лет,процент,III квартал,2014-Q3,0.0
Город федерального значения Севастополь,15-72 лет,процент,IV квартал,2014-Q4,0.0
Город федерального значения Севастополь,15-72 лет,процент,значение показателя за год,2014,0.0
Город федерального значения Севастополь,15-72 лет,процент,I квартал,2015-Q1,12.6
Город федерального значения Севастополь,15-72 лет,процент,II квартал,2015-Q2,7.3
Город федерального значения Севастополь,15-72 лет,процент,III квартал,2015-Q3,8.2
Город федерального значения Севастополь,15-72 лет,процент,IV квартал,2015-Q4,5.8
Город федерального значения Севастополь,15-72 лет,процент,значение показателя за год,2015,8.4
Город федерального значения Севастополь,15-72 лет,процент,I квартал,2016-Q1,5.3
Город федерального значения Севастополь,15-72 лет,процент,II квартал,2016-Q2,5.4
Город федерального значения Севастополь,15-72 лет,процент,III квартал,2016-Q3,5.4
Город федерального значения Севастополь,15-72 лет,процент,IV квартал,2016-Q4,8.7
Город федерального значения Севастополь,15-72 лет,процент,значение показателя за год,2016,6.2
Город федерального значения Севастополь,15-72 лет,процент,I квартал,2017-Q1,5.4
Город федерального значения Севастополь,15-72 лет,процент,II квартал,2017-Q2,4.2
Город федерального значения Севастополь,15-72 лет,процент,III квартал,2017-Q3,4.4
Город федерального значения Севастополь,15-72 лет,процент,IV квартал,2017-Q4,4.1
Город федерального значения Севастополь,15-72 лет,процент,значение показателя за год,2017,4.5
Город федерального значения Севастополь,15-72 лет,процент,I квартал,2018-Q1,4.3
Город федерального значения Севастополь,15-72 лет,процент,II квартал,2018-Q2,4.2
Город федерального значения Севастополь,15-72 лет,процент,III квартал,2018-Q3,3.9
Город федерального значения Севастополь,15-72 лет,процент,IV квартал,2018-Q4,4.6
Город федерального значения Севастополь,15-72 лет,процент,значение показателя за год,2018,4.2
Город федерального значения Севастополь,15-72 лет,процент,I квартал,2019-Q1,4.2
Город федерального значения Севастополь,15-72 лет,процент,II квартал,2019-Q2,3.8
Город федерального значения Севастополь,15-72 лет,процент,III квартал,2019-Q3,3.8
Город федерального значения Севастополь,15-72 лет,процент,IV квартал,2019-Q4,3.8
Город федерального значения Севастополь,15-72 лет,процент,значение показателя за год,2019,3.9
Город федерального значения Севастополь,15-72 лет,процент,I квартал,2020-Q1,4.1
Город федерального значения Севастополь,15-72 лет,процент,II квартал,2020-Q2,5.2
Город федерального значения Севастополь,15-72 лет,процент,III квартал,2020-Q3,4.5
Город федерального значения Севастополь,15-72 лет,процент,IV квартал,2020-Q4,4.7
Город федерального значения Севастополь,15-72 лет,процент,значение показателя за год,2020,4.6
Город федерального значения Севастополь,15-72 лет,процент,I квартал,2021-Q1,4.7
Город федерального значения Севастополь,15-72 лет,процент,II квартал,2021-Q2,4.2
Город федерального значения Севастополь,15-72 лет,процент,III квартал,2021-Q3,3.8
Город федерального значения Севастополь,15-72 лет,процент,IV квартал,2021-Q4,4.3
Город федерального значения Севастополь,15-72 лет,процент,значение показателя за год,2021,4.3
Северо-Кавказский федеральный округ,15 лет и старше,процент,I квартал,2017-Q1,11.3
Северо-Кавказский федеральный округ,15 лет и старше,процент,II квартал,2017-Q2,11.1
Северо-Кавказский федеральный округ,15 лет и старше,процент,III квартал,2017-Q3,10.4
Северо-Кавказский федеральный округ,15 лет и старше,процент,IV квартал,2017-Q4,10.9
Северо-Кавказский федеральный округ,15 лет и старше,процент,значение показателя за год,2017,10.9
Северо-Кавказский федеральный округ,15 лет и старше,процент,I квартал,2018-Q1,11.1
Северо-Кавказский федеральный округ,15 лет и старше,процент,II квартал,2018-Q2,10.3
Северо-Кавказский федеральный округ,15 лет и старше,процент,III квартал,2018-Q3,9.9
Северо-Кавказский федеральный округ,15 лет и старше,процент,IV квартал,2018-Q4,10.6
Северо-Кавказский федеральный округ,15 лет и старше,процент,значение показателя за год,2018,10.5
Северо-Кавказский федеральный округ,15 лет и старше,процент,I квартал,2019-Q1,11.5
Северо-Кавказский федеральный округ,15 лет и старше,процент,II квартал,2019-Q2,11.0
Северо-Кавказский федеральный округ,15 лет и старше,процент,III квартал,2019-Q3,10.4
Северо-Кавказский федеральный округ,15 лет и старше,процент,IV квартал,2019-Q4,11.1
Северо-Кавказский федеральный округ,15 лет и старше,процент,значение показателя за год,2019,11.0
Северо-Кавказский федеральный округ,15 лет и старше,процент,I квартал,2020-Q1,11.4
Северо-Кавказский федеральный округ,15 лет и старше,процент,II квартал,2020-Q2,14.3
Северо-Кавказский федеральный округ,15 лет и старше,процент,III квартал,2020-Q3,14.9
Северо-Кавказский федеральный округ,15 лет и старше,процент,IV квартал,2020-Q4,14.8
Северо-Кавказский федеральный округ,15 лет и старше,процент,значение показателя за год,2020,13.9
Северо-Кавказский федеральный округ,15 лет и старше,процент,I квартал,2021-Q1,14.4
Северо-Кавказский федеральный округ,15 лет и старше,процент,II квартал,2021-Q2,13.0
Северо-Кавказский федеральный округ,15 лет и старше,процент,III квартал,2021-Q3,11.4
Северо-Кавказский федеральный округ,15 лет и старше,процент,IV квартал,2021-Q4,11.0
Северо-Кавказский федеральный округ,15 лет и старше,процент,значение показателя за год,2021,12.4
Северо-Кавказский федеральный округ,15 лет и старше,процент,I квартал,2022-Q1,11.4
Северо-Кавказский федеральный округ,15 лет и старше,процент,II квартал,2022-Q2,9.8
Северо-Кавказский федеральный округ,15 лет и старше,процент,III квартал,2022-Q3,9.9
Северо-Кавказский федеральный округ,15 лет и старше,процент,IV квартал,2022-Q4,10.3
Северо-Кавказский федеральный округ,15 лет и старше,процент,значение показателя за год,2022,10.3
Северо-Кавказский федеральный округ,15 лет и старше,процент,I квартал,2023-Q1,10.3
Северо-Кавказский федеральный округ,15 лет и старше,процент,II квартал,2023-Q2,9.5
Северо-Кавказский федеральный округ,15 лет и старше,процент,III квартал,2023-Q3,9.22
Северо-Кавказский федеральный округ,15 лет и старше,процент,IV квартал,2023-Q4,9.6
Северо-Кавказский федеральный округ,15 лет и старше,процент,значение показателя за год,2023,9.7
Северо-Кавказский федеральный округ,15 лет и старше,процент,I квартал,2024-Q1,9.3
Северо-Кавказский федеральный округ,15 лет и старше,процент,II квартал,2024-Q2,8.5
Северо-Кавказский федеральный округ,15 лет и старше,процент,III квартал,2024-Q3,8.3
Северо-Кавказский федеральный округ,15 лет и старше,процент,IV квартал,2024-Q4,8.1
Северо-Кавказский федеральный округ,15 лет и старше,процент,значение показателя за год,2024,8.6
Северо-Кавказский федеральный округ,15 лет и старше,процент,I квартал,2025-Q1,8.2
Северо-Кавказский федеральный округ,15 лет и старше,процент,II квартал,2025-Q2,7.7
Северо-Кавказский федеральный округ,15 лет и старше,процент,III квартал,2025-Q3,7.1
Северо-Кавказский федеральный округ,15 лет и старше,процент,IV квартал,2025-Q4,7.4
Северо-Кавказский федеральный округ,15 лет и старше,процент,значение показателя за год,2025,7.6
Северо-Кавказский федеральный округ,15-72 лет,процент,I квартал,2013-Q1,13.4
Северо-Кавказский федеральный округ,15-72 лет,процент,II квартал,2013-Q2,13.0
Северо-Кавказский федеральный округ,15-72 лет,процент,III квартал,2013-Q3,12.7
Северо-Кавказский федеральный округ,15-72 лет,процент,IV квартал,2013-Q4,12.5
Северо-Кавказский федеральный округ,15-72 лет,процент,значение показателя за год,2013,12.9
Северо-Кавказский федеральный округ,15-72 лет,процент,I квартал,2014-Q1,11.9
Северо-Кавказский федеральный округ,15-72 лет,процент,II квартал,2014-Q2,11.4
Северо-Кавказский федеральный округ,15-72 лет,процент,III квартал,2014-Q3,10.7
Северо-Кавказский федеральный округ,15-72 лет,процент,IV квартал,2014-Q4,10.5
Северо-Кавказский федеральный округ,15-72 лет,процент,значение показателя за год,2014,11.1
Северо-Кавказский федеральный округ,15-72 лет,процент,I квартал,2015-Q1,11.3
Северо-Кавказский федеральный округ,15-72 лет,процент,II квартал,2015-Q2,10.8
Северо-Кавказский федеральный округ,15-72 лет,процент,III квартал,2015-Q3,10.6
Северо-Кавказский федеральный округ,15-72 лет,процент,IV квартал,2015-Q4,11.5
Северо-Кавказский федеральный округ,15-72 лет,процент,значение показателя за год,2015,11.1
Северо-Кавказский федеральный округ,15-72 лет,процент,I квартал,2016-Q1,11.6
Северо-Кавказский федеральный округ,15-72 лет,процент,II квартал,2016-Q2,11.2
Северо-Кавказский федеральный округ,15-72 лет,процент,III квартал,2016-Q3,10.2
Северо-Кавказский федеральный округ,15-72 лет,процент,IV квартал,2016-Q4,10.9
Северо-Кавказский федеральный округ,15-72 лет,процент,значение показателя за год,2016,11.0
Северо-Кавказский федеральный округ,15-72 лет,процент,I квартал,2017-Q1,11.4
Северо-Кавказский федеральный округ,15-72 лет,процент,II квартал,2017-Q2,11.1
Северо-Кавказский федеральный округ,15-72 лет,процент,III квартал,2017-Q3,10.5
Северо-Кавказский федеральный округ,15-72 лет,процент,IV квартал,2017-Q4,10.9
Северо-Кавказский федеральный округ,15-72 лет,процент,значение показателя за год,2017,11.0
Северо-Кавказский федеральный округ,15-72 лет,процент,I квартал,2018-Q1,11.1
Северо-Кавказский федеральный округ,15-72 лет,процент,II квартал,2018-Q2,10.4
Северо-Кавказский федеральный округ,15-72 лет,процент,III квартал,2018-Q3,9.9
Северо-Кавказский федеральный округ,15-72 лет,процент,IV квартал,2018-Q4,10.7
Северо-Кавказский федеральный округ,15-72 лет,процент,значение показателя за год,2018,10.5
Северо-Кавказский федеральный округ,15-72 лет,процент,I квартал,2019-Q1,11.6
Северо-Кавказский федеральный округ,15-72 лет,процент,II квартал,2019-Q2,11.0
Северо-Кавказский федеральный округ,15-72 лет,процент,III квартал,2019-Q3,10.4
Северо-Кавказский федеральный округ,15-72 лет,процент,IV квартал,2019-Q4,11.1
Северо-Кавказский федеральный округ,15-72 лет,процент,значение показателя за год,2019,11.0
Северо-Кавказский федеральный округ,15-72 лет,процент,I квартал,2020-Q1,11.4
Северо-Кавказский федеральный округ,15-72 лет,процент,II квартал,2020-Q2,14.4
Северо-Кавказский федеральный округ,15-72 лет,процент,III квартал,2020-Q3,15.0
Северо-Кавказский федеральный округ,15-72 лет,процент,IV квартал,2020-Q4,14.8
Северо-Кавказский федеральный округ,15-72 лет,процент,значение показателя за год,2020,13.9
Северо-Кавказский федеральный округ,15-72 лет,процент,I квартал,2021-Q1,14.4
Северо-Кавказский федеральный округ,15-72 лет,процент,II квартал,2021-Q2,13.0
Северо-Кавказский федеральный округ,15-72 лет,процент,III квартал,2021-Q3,11.4
Северо-Кавказский федеральный округ,15-72 лет,процент,IV квартал,2021-Q4,11.0
Северо-Кавказский федеральный округ,15-72 лет,процент,значение показателя за год,2021,12.5
Республика Дагестан,15 лет и старше,процент,I квартал,2017-Q1,12.6
Республика Дагестан,15 лет и старше,процент,II квартал,2017-Q2,12.3
Республика Дагестан,15 лет и старше,процент,III квартал,2017-Q3,11.1
Республика Дагестан,15 лет и старше,процент,IV квартал,2017-Q4,12.1
Республика Дагестан,15 лет и старше,процент,значение показателя за год,2017,12.0
Республика Дагестан,15 лет и старше,процент,I квартал,2018-Q1,12.0
Республика Дагестан,15 лет и старше,процент,II квартал,2018-Q2,11.0
Республика Дагестан,15 лет и старше,процент,III квартал,2018-Q3,10.7
Республика Дагестан,15 лет и старше,процент,IV квартал,2018-Q4,12.6
Республика Дагестан,15 лет и старше,процент,значение показателя за год,2018,11.5
Республика Дагестан,15 лет и старше,процент,I квартал,2019-Q1,14.3
Республика Дагестан,15 лет и старше,процент,II квартал,2019-Q2,13.1
Республика Дагестан,15 лет и старше,процент,III квартал,2019-Q3,11.6
Республика Дагестан,15 лет и старше,процент,IV квартал,2019-Q4,13.1
Республика Дагестан,15 лет и старше,процент,значение показателя за год,2019,13.0
Республика Дагестан,15 лет и старше,процент,I квартал,2020-Q1,14.0
Республика Дагестан,15 лет и старше,процент,II квартал,2020-Q2,17.6
Республика Дагестан,15 лет и старше,процент,III квартал,2020-Q3,15.8
Республика Дагестан,15 лет и старше,процент,IV квартал,2020-Q4,15.9
Республика Дагестан,15 лет и старше,процент,значение показателя за год,2020,15.8
Республика Дагестан,15 лет и старше,процент,I квартал,2021-Q1,16.4
Республика Дагестан,15 лет и старше,процент,II квартал,2021-Q2,16.0
Республика Дагестан,15 лет и старше,процент,III квартал,2021-Q3,14.6
Республика Дагестан,15 лет и старше,процент,IV квартал,2021-Q4,13.6
Республика Дагестан,15 лет и старше,процент,значение показателя за год,2021,15.2
Республика Дагестан,15 лет и старше,процент,I квартал,2022-Q1,13.9
Республика Дагестан,15 лет и старше,процент,II квартал,2022-Q2,11.7
Республика Дагестан,15 лет и старше,процент,III квартал,2022-Q3,11.2
Республика Дагестан,15 лет и старше,процент,IV квартал,2022-Q4,11.7
Республика Дагестан,15 лет и старше,процент,значение показателя за год,2022,12.1
Республика Дагестан,15 лет и старше,процент,I квартал,2023-Q1,12.82
Республика Дагестан,15 лет и старше,процент,II квартал,2023-Q2,11.2
Республика Дагестан,15 лет и старше,процент,III квартал,2023-Q3,11.04
Республика Дагестан,15 лет и старше,процент,IV квартал,2023-Q4,12.5
Республика Дагестан,15 лет и старше,процент,значение показателя за год,2023,11.9
Республика Дагестан,15 лет и старше,процент,I квартал,2024-Q1,11.9
Республика Дагестан,15 лет и старше,процент,II квартал,2024-Q2,10.8
Республика Дагестан,15 лет и старше,процент,III квартал,2024-Q3,10.5
Республика Дагестан,15 лет и старше,процент,IV квартал,2024-Q4,11.5
Республика Дагестан,15 лет и старше,процент,значение показателя за год,2024,11.2
Республика Дагестан,15 лет и старше,процент,I квартал,2025-Q1,11.8
Республика Дагестан,15 лет и старше,процент,II квартал,2025-Q2,10.9
Республика Дагестан,15 лет и старше,процент,III квартал,2025-Q3,9.9
Республика Дагестан,15 лет и старше,процент,IV квартал,2025-Q4,11.2
Республика Дагестан,15 лет и старше,процент,значение показателя за год,2025,10.9
Республика Дагестан,15-72 лет,процент,I квартал,2013-Q1,12.4
Республика Дагестан,15-72 лет,процент,II квартал,2013-Q2,11.7
Республика Дагестан,15-72 лет,процент,III квартал,2013-Q3,11.7
Республика Дагестан,15-72 лет,процент,IV квартал,2013-Q4,10.5
Республика Дагестан,15-72 лет,процент,значение показателя за год,2013,11.6
Республика Дагестан,15-72 лет,процент,I квартал,2014-Q1,10.2
Республика Дагестан,15-72 лет,процент,II квартал,2014-Q2,10.1
Республика Дагестан,15-72 лет,процент,III квартал,2014-Q3,9.9
Республика Дагестан,15-72 лет,процент,IV квартал,2014-Q4,10.6
Республика Дагестан,15-72 лет,процент,значение показателя за год,2014,10.2
Республика Дагестан,15-72 лет,процент,I квартал,2015-Q1,10.9
Республика Дагестан,15-72 лет,процент,II квартал,2015-Q2,10.3
Республика Дагестан,15-72 лет,процент,III квартал,2015-Q3,10.3
Республика Дагестан,15-72 лет,процент,IV квартал,2015-Q4,11.6
Республика Дагестан,15-72 лет,процент,значение показателя за год,2015,10.8
Республика Дагестан,15-72 лет,процент,I квартал,2016-Q1,11.5
Республика Дагестан,15-72 лет,процент,II квартал,2016-Q2,10.7
Республика Дагестан,15-72 лет,процент,III квартал,2016-Q3,10.2
Республика Дагестан,15-72 лет,процент,IV квартал,2016-Q4,11.3
Республика Дагестан,15-72 лет,процент,значение показателя за год,2016,10.9
Республика Дагестан,15-72 лет,процент,I квартал,2017-Q1,12.7
Республика Дагестан,15-72 лет,процент,II квартал,2017-Q2,12.3
Республика Дагестан,15-72 лет,процент,III квартал,2017-Q3,11.1
Республика Дагестан,15-72 лет,процент,IV квартал,2017-Q4,12.2
Республика Дагестан,15-72 лет,процент,значение показателя за год,2017,12.1
Республика Дагестан,15-72 лет,процент,I квартал,2018-Q1,12.0
Республика Дагестан,15-72 лет,процент,II квартал,2018-Q2,11.0
Республика Дагестан,15-72 лет,процент,III квартал,2018-Q3,10.8
Республика Дагестан,15-72 лет,процент,IV квартал,2018-Q4,12.7
Республика Дагестан,15-72 лет,процент,значение показателя за год,2018,11.6
Республика Дагестан,15-72 лет,процент,I квартал,2019-Q1,14.3
Республика Дагестан,15-72 лет,процент,II квартал,2019-Q2,13.1
Республика Дагестан,15-72 лет,процент,III квартал,2019-Q3,11.7
Республика Дагестан,15-72 лет,процент,IV квартал,2019-Q4,13.1
Республика Дагестан,15-72 лет,процент,значение показателя за год,2019,13.1
Республика Дагестан,15-72 лет,процент,I квартал,2020-Q1,14.0
Республика Дагестан,15-72 лет,процент,II квартал,2020-Q2,17.7
Республика Дагестан,15-72 лет,процент,III квартал,2020-Q3,15.8
Республика Дагестан,15-72 лет,процент,IV квартал,2020-Q4,16.0
Республика Дагестан,15-72 лет,процент,значение показателя за год,2020,15.8
Республика Дагестан,15-72 лет,процент,I квартал,2021-Q1,16.4
Республика Дагестан,15-72 лет,процент,II квартал,2021-Q2,16.1
Республика Дагестан,15-72 лет,процент,III квартал,2021-Q3,14.7
Республика Дагестан,15-72 лет,процент,IV квартал,2021-Q4,13.6
Республика Дагестан,15-72 лет,процент,значение показателя за год,2021,15.2
Республика Ингушетия,15 лет и старше,процент,I квартал,2017-Q1,27.1
Республика Ингушетия,15 лет и старше,процент,II квартал,2017-Q2,26.9
Республика Ингушетия,15 лет и старше,процент,III квартал,2017-Q3,26.9
Республика Ингушетия,15 лет и старше,процент,IV квартал,2017-Q4,26.3
Республика Ингушетия,15 лет и старше,процент,значение показателя за год,2017,26.8
Республика Ингушетия,15 лет и старше,процент,I квартал,2018-Q1,26.9
Республика Ингушетия,15 лет и старше,процент,II квартал,2018-Q2,26.9
Республика Ингушетия,15 лет и старше,процент,III квартал,2018-Q3,26.7
Республика Ингушетия,15 лет и старше,процент,IV квартал,2018-Q4,26.7
Республика Ингушетия,15 лет и старше,процент,значение показателя за год,2018,26.8
Республика Ингушетия,15 лет и старше,процент,I квартал,2019-Q1,27.7
Республика Ингушетия,15 лет и старше,процент,II квартал,2019-Q2,27.5
Республика Ингушетия,15 лет и старше,процент,III квартал,2019-Q3,27.2
Республика Ингушетия,15 лет и старше,процент,IV квартал,2019-Q4,28.3
Республика Ингушетия,15 лет и старше,процент,значение показателя за год,2019,27.7
Республика Ингушетия,15 лет и старше,процент,I квартал,2020-Q1,27.9
Республика Ингушетия,15 лет и старше,процент,II квартал,2020-Q2,31.5
Республика Ингушетия,15 лет и старше,процент,III квартал,2020-Q3,31.7
Республика Ингушетия,15 лет и старше,процент,IV квартал,2020-Q4,33.0
Республика Ингушетия,15 лет и старше,процент,значение показателя за год,2020,31.1
Республика Ингушетия,15 лет и старше,процент,I квартал,2021-Q1,33.7
Республика Ингушетия,15 лет и старше,процент,II квартал,2021-Q2,32.7
Республика Ингушетия,15 лет и старше,процент,III квартал,2021-Q3,30.9
Республика Ингушетия,15 лет и старше,процент,IV квартал,2021-Q4,31.7
Республика Ингушетия,15 лет и старше,процент,значение показателя за год,2021,32.3
Республика Ингушетия,15 лет и старше,процент,I квартал,2022-Q1,30.7
Республика Ингушетия,15 лет и старше,процент,II квартал,2022-Q2,30.2
Республика Ингушетия,15 лет и старше,процент,III квартал,2022-Q3,28.6
Республика Ингушетия,15 лет и старше,процент,IV квартал,2022-Q4,30.4
Республика Ингушетия,15 лет и старше,процент,значение показателя за год,2022,30.0
Республика Ингушетия,15 лет и старше,процент,I квартал,2023-Q1,29.35
Республика Ингушетия,15 лет и старше,процент,II квартал,2023-Q2,27.3
Республика Ингушетия,15 лет и старше,процент,III квартал,2023-Q3,27.06
Республика Ингушетия,15 лет и старше,процент,IV квартал,2023-Q4,27.4
Республика Ингушетия,15 лет и старше,процент,значение показателя за год,2023,27.8
Республика Ингушетия,15 лет и старше,процент,I квартал,2024-Q1,27.2
Республика Ингушетия,15 лет и старше,процент,II квартал,2024-Q2,26.7
Республика Ингушетия,15 лет и старше,процент,III квартал,2024-Q3,26.2
Республика Ингушетия,15 лет и старше,процент,IV квартал,2024-Q4,25.5
Республика Ингушетия,15 лет и старше,процент,значение показателя за год,2024,26.4
Республика Ингушетия,15 лет и старше,процент,I квартал,2025-Q1,25.6
Республика Ингушетия,15 лет и старше,процент,II квартал,2025-Q2,26.0
Республика Ингушетия,15 лет и старше,процент,III квартал,2025-Q3,24.4
Республика Ингушетия,15 лет и старше,процент,IV квартал,2025-Q4,25.5
Республика Ингушетия,15 лет и старше,процент,значение показателя за год,2025,25.4
Республика Ингушетия,15-72 лет,процент,I квартал,2013-Q1,46.1
Республика Ингушетия,15-72 лет,процент,II квартал,2013-Q2,44.9
Республика Ингушетия,15-72 лет,процент,III квартал,2013-Q3,44.5
Республика Ингушетия,15-72 лет,процент,IV квартал,2013-Q4,39.3
Республика Ингушетия,15-72 лет,процент,значение показателя за год,2013,43.7
Республика Ингушетия,15-72 лет,процент,I квартал,2014-Q1,36.5
Республика Ингушетия,15-72 лет,процент,II квартал,2014-Q2,36.1
Республика Ингушетия,15-72 лет,процент,III квартал,2014-Q3,31.0
Республика Ингушетия,15-72 лет,процент,IV квартал,2014-Q4,16.2
Республика Ингушетия,15-72 лет,процент,значение показателя за год,2014,29.8
Республика Ингушетия,15-72 лет,процент,I квартал,2015-Q1,29.8
Республика Ингушетия,15-72 лет,процент,II квартал,2015-Q2,30.7
Республика Ингушетия,15-72 лет,процент,III квартал,2015-Q3,31.0
Республика Ингушетия,15-72 лет,процент,IV квартал,2015-Q4,30.7
Республика Ингушетия,15-72 лет,процент,значение показателя за год,2015,30.6
Республика Ингушетия,15-72 лет,процент,I квартал,2016-Q1,31.0
Республика Ингушетия,15-72 лет,процент,II квартал,2016-Q2,30.9
Республика Ингушетия,15-72 лет,процент,III квартал,2016-Q3,30.6
Республика Ингушетия,15-72 лет,процент,IV квартал,2016-Q4,28.7
Республика Ингушетия,15-72 лет,процент,значение показателя за год,2016,30.3
Республика Ингушетия,15-72 лет,процент,I квартал,2017-Q1,27.5
Республика Ингушетия,15-72 лет,процент,II квартал,2017-Q2,27.6
Республика Ингушетия,15-72 лет,процент,III квартал,2017-Q3,27.3
Республика Ингушетия,15-72 лет,процент,IV квартал,2017-Q4,26.7
Республика Ингушетия,15-72 лет,процент,значение показателя за год,2017,27.3
Республика Ингушетия,15-72 лет,процент,I квартал,2018-Q1,27.2
Республика Ингушетия,15-72 лет,процент,II квартал,2018-Q2,27.3
Республика Ингушетия,15-72 лет,процент,III квартал,2018-Q3,26.7
Республика Ингушетия,15-72 лет,процент,IV квартал,2018-Q4,27.1
Республика Ингушетия,15-72 лет,процент,значение показателя за год,2018,27.1
Республика Ингушетия,15-72 лет,процент,I квартал,2019-Q1,28.1
Республика Ингушетия,15-72 лет,процент,II квартал,2019-Q2,28.0
Республика Ингушетия,15-72 лет,процент,III квартал,2019-Q3,27.3
Республика Ингушетия,15-72 лет,процент,IV квартал,2019-Q4,28.6
Республика Ингушетия,15-72 лет,процент,значение показателя за год,2019,28.0
Республика Ингушетия,15-72 лет,процент,I квартал,2020-Q1,28.1
Республика Ингушетия,15-72 лет,процент,II квартал,2020-Q2,31.6
Республика Ингушетия,15-72 лет,процент,III квартал,2020-Q3,31.8
Республика Ингушетия,15-72 лет,процент,IV квартал,2020-Q4,33.3
Республика Ингушетия,15-72 лет,процент,значение показателя за год,2020,31.2
Республика Ингушетия,15-72 лет,процент,I квартал,2021-Q1,33.9
Республика Ингушетия,15-72 лет,процент,II квартал,2021-Q2,32.8
Республика Ингушетия,15-72 лет,процент,III квартал,2021-Q3,31.0
Республика Ингушетия,15-72 лет,процент,IV квартал,2021-Q4,32.0
Республика Ингушетия,15-72 лет,процент,значение показателя за год,2021,32.4
Кабардино-Балкарская Республика,15 лет и старше,процент,I квартал,2017-Q1,11.6
Кабардино-Балкарская Республика,15 лет и старше,процент,II квартал,2017-Q2,9.6
Кабардино-Балкарская Республика,15 лет и старше,процент,III квартал,2017-Q3,9.6
Кабардино-Балкарская Республика,15 лет и старше,процент,IV квартал,2017-Q4,10.8
Кабардино-Балкарская Республика,15 лет и старше,процент,значение показателя за год,2017,10.4
Кабардино-Балкарская Республика,15 лет и старше,процент,I квартал,2018-Q1,11.5
Кабардино-Балкарская Республика,15 лет и старше,процент,II квартал,2018-Q2,10.1
Кабардино-Балкарская Республика,15 лет и старше,процент,III квартал,2018-Q3,9.5
Кабардино-Балкарская Республика,15 лет и старше,процент,IV квартал,2018-Q4,10.9
Кабардино-Балкарская Республика,15 лет и старше,процент,значение показателя за год,2018,10.5
Кабардино-Балкарская Республика,15 лет и старше,процент,I квартал,2019-Q1,11.9
Кабардино-Балкарская Республика,15 лет и старше,процент,II квартал,2019-Q2,10.6
Кабардино-Балкарская Республика,15 лет и старше,процент,III квартал,2019-Q3,9.6
Кабардино-Балкарская Республика,15 лет и старше,процент,IV квартал,2019-Q4,11.1
Кабардино-Балкарская Республика,15 лет и старше,процент,значение показателя за год,2019,10.8
Кабардино-Балкарская Республика,15 лет и старше,процент,I квартал,2020-Q1,11.6
Кабардино-Балкарская Республика,15 лет и старше,процент,II квартал,2020-Q2,16.1
Кабардино-Балкарская Республика,15 лет и старше,процент,III квартал,2020-Q3,15.3
Кабардино-Балкарская Республика,15 лет и старше,процент,IV квартал,2020-Q4,16.2
Кабардино-Балкарская Республика,15 лет и старше,процент,значение показателя за год,2020,14.8
Кабардино-Балкарская Республика,15 лет и старше,процент,I квартал,2021-Q1,15.4
Кабардино-Балкарская Республика,15 лет и старше,процент,II квартал,2021-Q2,12.2
Кабардино-Балкарская Республика,15 лет и старше,процент,III квартал,2021-Q3,9.9
Кабардино-Балкарская Республика,15 лет и старше,процент,IV квартал,2021-Q4,9.7
Кабардино-Балкарская Республика,15 лет и старше,процент,значение показателя за год,2021,11.8
Кабардино-Балкарская Республика,15 лет и старше,процент,I квартал,2022-Q1,11.1
Кабардино-Балкарская Республика,15 лет и старше,процент,II квартал,2022-Q2,9.5
Кабардино-Балкарская Республика,15 лет и старше,процент,III квартал,2022-Q3,9.6
Кабардино-Балкарская Республика,15 лет и старше,процент,IV квартал,2022-Q4,10.0
Кабардино-Балкарская Республика,15 лет и старше,процент,значение показателя за год,2022,10.1
Кабардино-Балкарская Республика,15 лет и старше,процент,I квартал,2023-Q1,9.6
Кабардино-Балкарская Республика,15 лет и старше,процент,II квартал,2023-Q2,9.2
Кабардино-Балкарская Республика,15 лет и старше,процент,III квартал,2023-Q3,8.99
Кабардино-Балкарская Республика,15 лет и старше,процент,IV квартал,2023-Q4,8.8
Кабардино-Балкарская Республика,15 лет и старше,процент,значение показателя за год,2023,9.1
Кабардино-Балкарская Республика,15 лет и старше,процент,I квартал,2024-Q1,8.6
Кабардино-Балкарская Республика,15 лет и старше,процент,II квартал,2024-Q2,7.2
Кабардино-Балкарская Республика,15 лет и старше,процент,III квартал,2024-Q3,5.2
Кабардино-Балкарская Республика,15 лет и старше,процент,IV квартал,2024-Q4,4.8
Кабардино-Балкарская Республика,15 лет и старше,процент,значение показателя за год,2024,6.5
Кабардино-Балкарская Республика,15 лет и старше,процент,I квартал,2025-Q1,4.4
Кабардино-Балкарская Республика,15 лет и старше,процент,II квартал,2025-Q2,3.2
Кабардино-Балкарская Республика,15 лет и старше,процент,III квартал,2025-Q3,2.6
Кабардино-Балкарская Республика,15 лет и старше,процент,IV квартал,2025-Q4,2.3
Кабардино-Балкарская Республика,15 лет и старше,процент,значение показателя за год,2025,3.1
Кабардино-Балкарская Республика,15-72 лет,процент,I квартал,2013-Q1,10.6
Кабардино-Балкарская Республика,15-72 лет,процент,II квартал,2013-Q2,10.8
