region,period,value
Алтайский край,1990,29329.0
Алтайский край,1991,30104.0
Алтайский край,1992,31427.0
Алтайский край,1993,37527.0
Алтайский край,1994,40528.0
Алтайский край,1995,39551.0
Алтайский край,1996,38394.0
Алтайский край,1997,36893.0
Алтайский край,1998,34074.0
Алтайский край,1999,36686.0
Алтайский край,2000,37813.0
Алтайский край,2001,38641.0
Алтайский край,2002,41028.0
Алтайский край,2003,41177.0
Алтайский край,2004,40577.0
Алтайский край,2005,42571.0
Алтайский край,2006,38558.0
Алтайский край,2007,37402.0
Алтайский край,2008,37497.0
Алтайский край,2009,35774.0
Алтайский край,2010,36369.0
Алтайский край,2011,35108.0
Алтайский край,2012,35132.0
Алтайский край,2013,33887.0
Алтайский край,2014,33971.0
Алтайский край,2015,33661.0
Алтайский край,2016,33356.0
Алтайский край,2017,33097.0
Алтайский край,2018,33264.0
Алтайский край,2019,32594.0
Алтайский край,2020,38021.0
Алтайский край,2021,43659.0
Алтайский край,2022,33782.0
Алтайский край,2023,30542.0
Амурская область,1990,9051.0
Амурская область,1991,9492.0
Амурская область,1992,10513.0
Амурская область,1993,12759.0
Амурская область,1994,13381.0
Амурская область,1995,12431.0
Амурская область,1996,12712.0
Амурская область,1997,12089.0
Амурская область,1998,11641.0
Амурская область,1999,12612.0
Амурская область,2000,13532.0
Амурская область,2001,13973.0
Амурская область,2002,14574.0
Амурская область,2003,14871.0
Амурская область,2004,15288.0
Амурская область,2005,14959.0
Амурская область,2006,13635.0
Амурская область,2007,12479.0
Амурская область,2008,13099.0
Амурская область,2009,12629.0
Амурская область,2010,12740.0
Амурская область,2011,12211.0
Амурская область,2012,12080.0
Амурская область,2013,11320.0
Амурская область,2014,11230.0
Амурская область,2015,11194.0
Амурская область,2016,11017.0
Амурская область,2017,10683.0
Амурская область,2018,10650.0
Амурская область,2019,11103.0
Амурская область,2020,12710.0
Амурская область,2021,14350.0
Амурская область,2022,11250.0
Амурская область,2023,10607.0
Архангельская область,1990,15455.0
Архангельская область,1991,15465.0
Архангельская область,1992,18160.0
Архангельская область,1993,22174.0
Архангельская область,1994,24033.0
Архангельская область,1995,22263.0
Архангельская область,1996,20679.0
Архангельская область,1997,19437.0
Архангельская область,1998,18967.0
Архангельская область,1999,22212.0
Архангельская область,2000,22540.0
Архангельская область,2001,21997.0
Архангельская область,2002,23517.0
Архангельская область,2003,23771.0
Архангельская область,2004,23001.0
Архангельская область,2005,22027.0
Архангельская область,2006,20269.0
Архангельская область,2007,18821.0
Архангельская область,2008,18496.0
Архангельская область,2009,18067.0
Архангельская область,2010,17975.0
Архангельская область,2011,16930.0
Архангельская область,2012,16472.0
Архангельская область,2013,15967.0
Архангельская область,2014,15746.0
Архангельская область,2015,15889.0
Архангельская область,2016,15828.0
Архангельская область,2017,15068.0
Архангельская область,2018,15064.0
Архангельская область,2019,14819.0
Архангельская область,2020,16632.0
Архангельская область,2021,19814.0
Архангельская область,2022,15661.0
Архангельская область,2023,14095.0
Астраханская область,1990,10412.0
Астраханская область,1991,11123.0
Астраханская область,1992,11272.0
Астраханская область,1993,13176.0
Астраханская область,1994,14399.0
Астраханская область,1995,13868.0
Астраханская область,1996,13449.0
Астраханская область,1997,13026.0
Астраханская область,1998,13553.0
Астраханская область,1999,13932.0
Астраханская область,2000,14466.0
Астраханская область,2001,14727.0
Астраханская область,2002,15410.0
Астраханская область,2003,15633.0
Астраханская область,2004,15034.0
Астраханская область,2005,15453.0
Астраханская область,2006,14654.0
Астраханская область,2007,14052.0
Астраханская область,2008,13642.0
Астраханская область,2009,13459.0
Астраханская область,2010,13636.0
Астраханская область,2011,13145.0
Астраханская область,2012,12861.0
Астраханская область,2013,12358.0
Астраханская область,2014,12858.0
Астраханская область,2015,12537.0
Астраханская область,2016,12229.0
Астраханская область,2017,11620.0
Астраханская область,2018,11734.0
Астраханская область,2019,11426.0
Астраханская область,2020,13640.0
Астраханская область,2021,16273.0
Астраханская область,2022,12107.0
Астраханская область,2023,11196.0
Белгородская область,1990,17910.0
Белгородская область,1991,18702.0
Белгородская область,1992,19408.0
Белгородская область,1993,22044.0
Белгородская область,1994,22487.0
Белгородская область,1995,21642.0
Белгородская область,1996,21422.0
Белгородская область,1997,21597.0
Белгородская область,1998,21247.0
Белгородская область,1999,22568.0
Белгородская область,2000,23291.0
Белгородская область,2001,24206.0
Белгородская область,2002,24481.0
Белгородская область,2003,24369.0
Белгородская область,2004,24524.0
Белгородская область,2005,24168.0
Белгородская область,2006,23082.0
Белгородская область,2007,22417.0
Белгородская область,2008,22422.0
Белгородская область,2009,22011.0
Белгородская область,2010,22027.0
Белгородская область,2011,21610.0
Белгородская область,2012,21602.0
Белгородская область,2013,21328.0
Белгородская область,2014,21611.0
Белгородская область,2015,21490.0
Белгородская область,2016,21586.0
Белгородская область,2017,20921.0
Белгородская область,2018,20898.0
Белгородская область,2019,20662.0
Белгородская область,2020,24039.0
Белгородская область,2021,28023.0
Белгородская область,2022,21640.0
Белгородская область,2023,20232.0
Брянская область,1990,18837.0
Брянская область,1991,19066.0
Брянская область,1992,19996.0
Брянская область,1993,23352.0
Брянская область,1994,24913.0
Брянская область,1995,23481.0
Брянская область,1996,22865.0
Брянская область,1997,23877.0
Брянская область,1998,23784.0
Брянская область,1999,25093.0
Брянская область,2000,25699.0
Брянская область,2001,25084.0
Брянская область,2002,26608.0
Брянская область,2003,26174.0
Брянская область,2004,25763.0
Брянская область,2005,26495.0
Брянская область,2006,24669.0
Брянская область,2007,23411.0
Брянская область,2008,23111.0
Брянская область,2009,21964.0
Брянская область,2010,21775.0
Брянская область,2011,20491.0
Брянская область,2012,20433.0
Брянская область,2013,19857.0
Брянская область,2014,19837.0
Брянская область,2015,19447.0
Брянская область,2016,19042.0
Брянская область,2017,18618.0
Брянская область,2018,18273.0
Брянская область,2019,17615.0
Брянская область,2020,20148.0
Брянская область,2021,23832.0
Брянская область,2022,18100.0
Брянская область,2023,16446.0
Владимирская область,1990,20674.0
Владимирская область,1991,20672.0
Владимирская область,1992,22110.0
Владимирская область,1993,25948.0
Владимирская область,1994,28429.0
Владимирская область,1995,27033.0
Владимирская область,1996,26127.0
Владимирская область,1997,25686.0
Владимирская область,1998,25789.0
Владимирская область,1999,28904.0
Владимирская область,2000,29974.0
Владимирская область,2001,30457.0
Владимирская область,2002,31858.0
Владимирская область,2003,31413.0
Владимирская область,2004,30270.0
Владимирская область,2005,30074.0
Владимирская область,2006,28344.0
Владимирская область,2007,27207.0
Владимирская область,2008,27119.0
Владимирская область,2009,26407.0
Владимирская область,2010,26082.0
Владимирская область,2011,24562.0
Владимирская область,2012,23809.0
Владимирская область,2013,23659.0
Владимирская область,2014,23340.0
Владимирская область,2015,23117.0
Владимирская область,2016,22947.0
Владимирская область,2017,21765.0
Владимирская область,2018,21966.0
Владимирская область,2019,21183.0
Владимирская область,2020,24680.0
Владимирская область,2021,28679.0
Владимирская область,2022,22458.0
Владимирская область,2023,20429.0
Волгоградская область,1990,30771.0
Волгоградская область,1991,30822.0
Волгоградская область,1992,31936.0
Волгоградская область,1993,36939.0
Волгоградская область,1994,41390.0
Волгоградская область,1995,39523.0
Волгоградская область,1996,39054.0
Волгоградская область,1997,38319.0
Волгоградская область,1998,38803.0
Волгоградская область,1999,41464.0
Волгоградская область,2000,41614.0
Волгоградская область,2001,42413.0
Волгоградская область,2002,42966.0
Волгоградская область,2003,43260.0
Волгоградская область,2004,41044.0
Волгоградская область,2005,41519.0
Волгоградская область,2006,40105.0
Волгоградская область,2007,38221.0
Волгоградская область,2008,37797.0
Волгоградская область,2009,37670.0
Волгоградская область,2010,38270.0
Волгоградская область,2011,36024.0
Волгоградская область,2012,35158.0
Волгоградская область,2013,34676.0
Волгоградская область,2014,35096.0
Волгоградская область,2015,35128.0
Волгоградская область,2016,34718.0
Волгоградская область,2017,33228.0
Волгоградская область,2018,33563.0
Волгоградская область,2019,32763.0
Волгоградская область,2020,39410.0
Волгоградская область,2021,46620.0
Волгоградская область,2022,34107.0
Волгоградская область,2023,31545.0
Вологодская область,1990,16213.0
Вологодская область,1991,16275.0
Вологодская область,1992,17813.0
Вологодская область,1993,20834.0
Вологодская область,1994,22513.0
Вологодская область,1995,21870.0
Вологодская область,1996,21043.0
Вологодская область,1997,19757.0
Вологодская область,1998,19225.0
Вологодская область,1999,20987.0
Вологодская область,2000,20728.0
Вологодская область,2001,22370.0
Вологодская область,2002,23444.0
Вологодская область,2003,24938.0
Вологодская область,2004,23941.0
Вологодская область,2005,23379.0
Вологодская область,2006,21066.0
Вологодская область,2007,19509.0
Вологодская область,2008,19918.0
Вологодская область,2009,19742.0
Вологодская область,2010,20174.0
Вологодская область,2011,18780.0
Вологодская область,2012,18059.0
Вологодская область,2013,17976.0
Вологодская область,2014,17673.0
Вологодская область,2015,17612.0
Вологодская область,2016,17808.0
Вологодская область,2017,17003.0
Вологодская область,2018,16843.0
Вологодская область,2019,16366.0
Вологодская область,2020,18097.0
Вологодская область,2021,21036.0
Вологодская область,2022,16437.0
Вологодская область,2023,15487.0
Воронежская область,1990,34418.0
Воронежская область,1991,35052.0
Воронежская область,1992,35747.0
Воронежская область,1993,41400.0
Воронежская область,1994,42780.0
Воронежская область,1995,41585.0
Воронежская область,1996,40751.0
Воронежская область,1997,40564.0
Воронежская область,1998,39744.0
Воронежская область,1999,42583.0
Воронежская область,2000,43639.0
Воронежская область,2001,44143.0
Воронежская область,2002,45031.0
Воронежская область,2003,44829.0
Воронежская область,2004,43711.0
Воронежская область,2005,43639.0
Воронежская область,2006,41806.0
Воронежская область,2007,40561.0
Воронежская область,2008,40316.0
Воронежская область,2009,38581.0
Воронежская область,2010,39767.0
Воронежская область,2011,37055.0
Воронежская область,2012,36459.0
Воронежская область,2013,36209.0
Воронежская область,2014,36490.0
Воронежская область,2015,35684.0
Воронежская область,2016,35551.0
Воронежская область,2017,34120.0
Воронежская область,2018,34280.0
Воронежская область,2019,32882.0
Воронежская область,2020,38246.0
Воронежская область,2021,46572.0
Воронежская область,2022,35175.0
Воронежская область,2023,32660.0
Еврейская автономная область,1990,2091.0
Еврейская автономная область,1991,2151.0
Еврейская автономная область,1992,2530.0
Еврейская автономная область,1993,2828.0
Еврейская автономная область,1994,3011.0
Еврейская автономная область,1995,2868.0
Еврейская автономная область,1996,2768.0
Еврейская автономная область,1997,2565.0
Еврейская автономная область,1998,2393.0
Еврейская автономная область,1999,2730.0
Еврейская автономная область,2000,2817.0
Еврейская автономная область,2001,2834.0
Еврейская автономная область,2002,3042.0
Еврейская автономная область,2003,3053.0
Еврейская автономная область,2004,3221.0
Еврейская автономная область,2005,3365.0
Еврейская автономная область,2006,2978.0
Еврейская автономная область,2007,2794.0
Еврейская автономная область,2008,2838.0
Еврейская автономная область,2009,2739.0
Еврейская автономная область,2010,2736.0
Еврейская автономная область,2011,2716.0
Еврейская автономная область,2012,2642.0
Еврейская автономная область,2013,2505.0
Еврейская автономная область,2014,2536.0
Еврейская автономная область,2015,2577.0
Еврейская автономная область,2016,2508.0
Еврейская автономная область,2017,2172.0
Еврейская автономная область,2018,2200.0
Еврейская автономная область,2019,2265.0
Еврейская автономная область,2020,2504.0
Еврейская автономная область,2021,2788.0
Еврейская автономная область,2022,2253.0
Еврейская автономная область,2023,2092.0
Забайкальский край,1990,12072.0
Забайкальский край,1991,12165.0
Забайкальский край,1992,13105.0
Забайкальский край,1993,16459.0
Забайкальский край,1994,18482.0
Забайкальский край,1995,16638.0
Забайкальский край,1996,15971.0
Забайкальский край,1997,15405.0
Забайкальский край,1998,14716.0
Забайкальский край,1999,17190.0
Забайкальский край,2000,17138.0
Забайкальский край,2001,17980.0
Забайкальский край,2002,18810.0
Забайкальский край,2003,19307.0
Забайкальский край,2004,19496.0
Забайкальский край,2005,19521.0
Забайкальский край,2006,17433.0
Забайкальский край,2007,16186.0
Забайкальский край,2008,16018.0
Забайкальский край,2009,15255.0
Забайкальский край,2010,15331.0
Забайкальский край,2011,14615.0
Забайкальский край,2012,14373.0
Забайкальский край,2013,13663.0
Забайкальский край,2014,13595.0
Забайкальский край,2015,13977.0
Забайкальский край,2016,13338.0
Забайкальский край,2017,12585.0
Забайкальский край,2018,13146.0
Забайкальский край,2019,13143.0
Забайкальский край,2020,14435.0
Забайкальский край,2021,16525.0
Забайкальский край,2022,13741.0
Забайкальский край,2023,13546.0
Ивановская область,1990,18084.0
Ивановская область,1991,18508.0
Ивановская область,1992,19425.0
Ивановская область,1993,21830.0
Ивановская область,1994,24122.0
Ивановская область,1995,23273.0
Ивановская область,1996,22418.0
Ивановская область,1997,22170.0
Ивановская область,1998,21780.0
Ивановская область,1999,24914.0
Ивановская область,2000,24651.0
Ивановская область,2001,24223.0
Ивановская область,2002,25391.0
Ивановская область,2003,25094.0
Ивановская область,2004,24290.0
Ивановская область,2005,24418.0
Ивановская область,2006,21841.0
Ивановская область,2007,20372.0
Ивановская область,2008,20769.0
Ивановская область,2009,19887.0
Ивановская область,2010,19604.0
Ивановская область,2011,17899.0
Ивановская область,2012,17756.0
Ивановская область,2013,17038.0
Ивановская область,2014,17059.0
Ивановская область,2015,16584.0
Ивановская область,2016,16489.0
Ивановская область,2017,16182.0
Ивановская область,2018,16226.0
Ивановская область,2019,15799.0
Ивановская область,2020,17559.0
Ивановская область,2021,20148.0
Ивановская область,2022,15880.0
Ивановская область,2023,14631.0
Иркутская область,1990,27855.0
Иркутская область,1991,28663.0
Иркутская область,1992,31799.0
Иркутская область,1993,38178.0
Иркутская область,1994,41930.0
Иркутская область,1995,40937.0
Иркутская область,1996,37237.0
Иркутская область,1997,35118.0
Иркутская область,1998,34897.0
Иркутская область,1999,39287.0
Иркутская область,2000,40829.0
Иркутская область,2001,41241.0
Иркутская область,2002,42698.0
Иркутская область,2003,43364.0
Иркутская область,2004,42222.0
Иркутская область,2005,43202.0
Иркутская область,2006,38159.0
Иркутская область,2007,35157.0
Иркутская область,2008,35359.0
Иркутская область,2009,34898.0
Иркутская область,2010,35105.0
Иркутская область,2011,33910.0
Иркутская область,2012,33639.0
Иркутская область,2013,33033.0
Иркутская область,2014,33127.0
Иркутская область,2015,32903.0
Иркутская область,2016,32332.0
Иркутская область,2017,31032.0
Иркутская область,2018,31369.0
Иркутская область,2019,31553.0
Иркутская область,2020,35690.0
Иркутская область,2021,41889.0
Иркутская область,2022,33226.0
Иркутская область,2023,31045.0
Кабардино-Балкарская Республика,1990,6573.0
Кабардино-Балкарская Республика,1991,6995.0
Кабардино-Балкарская Республика,1992,7093.0
Кабардино-Балкарская Республика,1993,7864.0
Кабардино-Балкарская Республика,1994,8052.0
Кабардино-Балкарская Республика,1995,8236.0
Кабардино-Балкарская Республика,1996,8199.0
Кабардино-Балкарская Республика,1997,7985.0
Кабардино-Балкарская Республика,1998,8201.0
Кабардино-Балкарская Республика,1999,8292.0
Кабардино-Балкарская Республика,2000,8792.0
Кабардино-Балкарская Республика,2001,8778.0
Кабардино-Балкарская Республика,2002,8954.0
Кабардино-Балкарская Республика,2003,9202.0
Кабардино-Балкарская Республика,2004,8695.0
Кабардино-Балкарская Республика,2005,9034.0
Кабардино-Балкарская Республика,2006,8764.0
Кабардино-Балкарская Республика,2007,8441.0
Кабардино-Балкарская Республика,2008,8095.0
Кабардино-Балкарская Республика,2009,8406.0
Кабардино-Балкарская Республика,2010,8080.0
Кабардино-Балкарская Республика,2011,8107.0
Кабардино-Балкарская Республика,2012,7709.0
Кабардино-Балкарская Республика,2013,7712.0
Кабардино-Балкарская Республика,2014,7571.0
Кабардино-Балкарская Республика,2015,7555.0
Кабардино-Балкарская Республика,2016,7437.0
Кабардино-Балкарская Республика,2017,7346.0
Кабардино-Балкарская Республика,2018,7120.0
Кабардино-Балкарская Республика,2019,7231.0
Кабардино-Балкарская Республика,2020,8770.0
Кабардино-Балкарская Республика,2021,9436.0
Кабардино-Балкарская Республика,2022,7891.0
Кабардино-Балкарская Республика,2023,6790.0
Калининградская область,1990,8673.0
Калининградская область,1991,8887.0
Калининградская область,1992,9976.0
Калининградская область,1993,12251.0
Калининградская область,1994,13629.0
Калининградская область,1995,12668.0
Калининградская область,1996,12216.0
Калининградская область,1997,12299.0
Калининградская область,1998,12687.0
Калининградская область,1999,13491.0
Калининградская область,2000,14610.0
Калининградская область,2001,15437.0
Калининградская область,2002,16517.0
Калининградская область,2003,17114.0
Калининградская область,2004,17154.0
Калининградская область,2005,17086.0
Калининградская область,2006,15458.0
Калининградская область,2007,14425.0
Калининградская область,2008,14355.0
Калининградская область,2009,13656.0
Калининградская область,2010,13317.0
Калининградская область,2011,12557.0
Калининградская область,2012,12544.0
Калининградская область,2013,12545.0
Калининградская область,2014,12807.0
Калининградская область,2015,12842.0
Калининградская область,2016,12293.0
Калининградская область,2017,12377.0
Калининградская область,2018,12205.0
Калининградская область,2019,11937.0
Калининградская область,2020,13412.0
Калининградская область,2021,15984.0
Калининградская область,2022,13054.0
Калининградская область,2023,12214.0
Калужская область,1990,13373.0
Калужская область,1991,13341.0
Калужская область,1992,14247.0
Калужская область,1993,17124.0
Калужская область,1994,18977.0
Калужская область,1995,17986.0
Калужская область,1996,16874.0
Калужская область,1997,16863.0
Калужская область,1998,17045.0
Калужская область,1999,18804.0
Калужская область,2000,19254.0
Калужская область,2001,19310.0
Калужская область,2002,19580.0
Калужская область,2003,19673.0
Калужская область,2004,19141.0
Калужская область,2005,19561.0
Калужская область,2006,17853.0
Калужская область,2007,17377.0
Калужская область,2008,17374.0
Калужская область,2009,16762.0
Калужская область,2010,16730.0
Калужская область,2011,15541.0
Калужская область,2012,15866.0
Калужская область,2013,15250.0
Калужская область,2014,15371.0
Калужская область,2015,15200.0
Калужская область,2016,15210.0
Калужская область,2017,15000.0
Калужская область,2018,15067.0
Калужская область,2019,14656.0
