label_0,label_1,label_2,period_label,period,value
Северо-Западный федеральный округ,человек,январь-май,4459821,2022,2997391.0
Северо-Западный федеральный округ,человек,январь-июнь,4459821,2022,3823477.0
Северо-Западный федеральный округ,человек,январь-июль,4459821,2022,4791251.0
Северо-Западный федеральный округ,человек,январь-август,4459821,2022,5632267.0
Северо-Западный федеральный округ,человек,январь-сентябрь,4459821,2022,6211920.0
Северо-Западный федеральный округ,человек,январь-октябрь,4459821,2022,6747369.0
Северо-Западный федеральный округ,человек,январь-ноябрь,4459821,2022,7275929.0
Северо-Западный федеральный округ,человек,январь-декабрь,4459821,2022,7782728.0
Республика Карелия,человек,январь,4459821,2022,24522.0
Республика Карелия,человек,январь-февраль,4459821,2022,40848.0
Республика Карелия,человек,январь-март,4459821,2022,62882.0
Республика Карелия,человек,январь-апрель,4459821,2022,85433.0
Республика Карелия,человек,январь-май,4459821,2022,117370.0
Республика Карелия,человек,январь-июнь,4459821,2022,160924.0
Республика Карелия,человек,январь-июль,4459821,2022,213007.0
Республика Карелия,человек,январь-август,4459821,2022,265239.0
Республика Карелия,человек,январь-сентябрь,4459821,2022,299557.0
Республика Карелия,человек,январь-октябрь,4459821,2022,318897.0
Республика Карелия,человек,январь-ноябрь,4459821,2022,337793.0
Республика Карелия,человек,январь-декабрь,4459821,2022,357422.0
Республика Коми,человек,январь,4459821,2022,19759.0
Республика Коми,человек,январь-февраль,4459821,2022,33654.0
Республика Коми,человек,январь-март,4459821,2022,51618.0
Республика Коми,человек,январь-апрель,4459821,2022,62009.0
Республика Коми,человек,январь-май,4459821,2022,75266.0
Республика Коми,человек,январь-июнь,4459821,2022,91959.0
Республика Коми,человек,январь-июль,4459821,2022,106607.0
Республика Коми,человек,январь-август,4459821,2022,121322.0
Республика Коми,человек,январь-сентябрь,4459821,2022,136679.0
Республика Коми,человек,январь-октябрь,4459821,2022,150286.0
Республика Коми,человек,январь-ноябрь,4459821,2022,174648.0
Республика Коми,человек,январь-декабрь,4459821,2022,197263.0
Архангельская область,человек,январь,4459821,2022,23761.0
Архангельская область,человек,январь-февраль,4459821,2022,42716.0
Архангельская область,человек,январь-март,4459821,2022,70037.0
Архангельская область,человек,январь-апрель,4459821,2022,92057.0
Архангельская область,человек,январь-май,4459821,2022,113848.0
Архангельская область,человек,январь-июнь,4459821,2022,140920.0
Архангельская область,человек,январь-июль,4459821,2022,174755.0
Архангельская область,человек,январь-август,4459821,2022,199152.0
Архангельская область,человек,январь-сентябрь,4459821,2022,219880.0
Архангельская область,человек,январь-октябрь,4459821,2022,242755.0
Архангельская область,человек,январь-ноябрь,4459821,2022,265435.0
Архангельская область,человек,январь-декабрь,4459821,2022,286801.0
Ненецкий автономный округ (Архангельская область),человек,январь,4459821,2022,376.0
Ненецкий автономный округ (Архангельская область),человек,январь-февраль,4459821,2022,815.0
Ненецкий автономный округ (Архангельская область),человек,январь-март,4459821,2022,2633.0
Ненецкий автономный округ (Архангельская область),человек,январь-апрель,4459821,2022,2987.0
Ненецкий автономный округ (Архангельская область),человек,январь-май,4459821,2022,3696.0
Ненецкий автономный округ (Архангельская область),человек,январь-июнь,4459821,2022,4582.0
Ненецкий автономный округ (Архангельская область),человек,январь-июль,4459821,2022,5612.0
Ненецкий автономный округ (Архангельская область),человек,январь-август,4459821,2022,6544.0
Ненецкий автономный округ (Архангельская область),человек,январь-сентябрь,4459821,2022,7672.0
Ненецкий автономный округ (Архангельская область),человек,январь-октябрь,4459821,2022,8378.0
Ненецкий автономный округ (Архангельская область),человек,январь-ноябрь,4459821,2022,8758.0
Ненецкий автономный округ (Архангельская область),человек,январь-декабрь,4459821,2022,9192.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь,4459821,2022,23385.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь-февраль,4459821,2022,41901.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь-март,4459821,2022,67404.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь-апрель,4459821,2022,89070.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь-май,4459821,2022,110152.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь-июнь,4459821,2022,136338.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь-июль,4459821,2022,169143.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь-август,4459821,2022,192608.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь-сентябрь,4459821,2022,212208.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь-октябрь,4459821,2022,234377.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь-ноябрь,4459821,2022,256677.0
Архангельская область (кроме Ненецкого автономного округа),человек,январь-декабрь,4459821,2022,277609.0
Вологодская область,человек,январь,4459821,2022,63544.0
Вологодская область,человек,январь-февраль,4459821,2022,107008.0
Вологодская область,человек,январь-март,4459821,2022,174269.0
Вологодская область,человек,январь-апрель,4459821,2022,220058.0
Вологодская область,человек,январь-май,4459821,2022,270188.0
Вологодская область,человек,январь-июнь,4459821,2022,325585.0
Вологодская область,человек,январь-июль,4459821,2022,384786.0
Вологодская область,человек,январь-август,4459821,2022,458662.0
Вологодская область,человек,январь-сентябрь,4459821,2022,489690.0
Вологодская область,человек,январь-октябрь,4459821,2022,522060.0
Вологодская область,человек,январь-ноябрь,4459821,2022,557138.0
Вологодская область,человек,январь-декабрь,4459821,2022,604006.0
Калининградская область,человек,январь,4459821,2022,48300.0
Калининградская область,человек,январь-февраль,4459821,2022,84711.0
Калининградская область,человек,январь-март,4459821,2022,138007.0
Калининградская область,человек,январь-апрель,4459821,2022,197139.0
Калининградская область,человек,январь-май,4459821,2022,253010.0
Калининградская область,человек,январь-июнь,4459821,2022,310585.0
Калининградская область,человек,январь-июль,4459821,2022,358751.0
Калининградская область,человек,январь-август,4459821,2022,401036.0
Калининградская область,человек,январь-сентябрь,4459821,2022,444641.0
Калининградская область,человек,январь-октябрь,4459821,2022,471466.0
Калининградская область,человек,январь-ноябрь,4459821,2022,493461.0
Калининградская область,человек,январь-декабрь,4459821,2022,518568.0
Ленинградская область,человек,январь,4459821,2022,84247.0
Ленинградская область,человек,январь-февраль,4459821,2022,155895.0
Ленинградская область,человек,январь-март,4459821,2022,248792.0
Ленинградская область,человек,январь-апрель,4459821,2022,323005.0
Ленинградская область,человек,январь-май,4459821,2022,397539.0
Ленинградская область,человек,январь-июнь,4459821,2022,502341.0
Ленинградская область,человек,январь-июль,4459821,2022,631933.0
Ленинградская область,человек,январь-август,4459821,2022,735930.0
Ленинградская область,человек,январь-сентябрь,4459821,2022,796977.0
Ленинградская область,человек,январь-октябрь,4459821,2022,854499.0
Ленинградская область,человек,январь-ноябрь,4459821,2022,906530.0
Ленинградская область,человек,январь-декабрь,4459821,2022,970319.0
Мурманская область,человек,январь,4459821,2022,30212.0
Мурманская область,человек,январь-февраль,4459821,2022,57505.0
Мурманская область,человек,январь-март,4459821,2022,85420.0
Мурманская область,человек,январь-апрель,4459821,2022,113514.0
Мурманская область,человек,январь-май,4459821,2022,137657.0
Мурманская область,человек,январь-июнь,4459821,2022,163376.0
Мурманская область,человек,январь-июль,4459821,2022,190004.0
Мурманская область,человек,январь-август,4459821,2022,215985.0
Мурманская область,человек,январь-сентябрь,4459821,2022,236728.0
Мурманская область,человек,январь-октябрь,4459821,2022,258608.0
Мурманская область,человек,январь-ноябрь,4459821,2022,282735.0
Мурманская область,человек,январь-декабрь,4459821,2022,307973.0
Новгородская область,человек,январь,4459821,2022,15865.0
Новгородская область,человек,январь-февраль,4459821,2022,27230.0
Новгородская область,человек,январь-март,4459821,2022,45457.0
Новгородская область,человек,январь-апрель,4459821,2022,63233.0
Новгородская область,человек,январь-май,4459821,2022,86205.0
Новгородская область,человек,январь-июнь,4459821,2022,108498.0
Новгородская область,человек,январь-июль,4459821,2022,134309.0
Новгородская область,человек,январь-август,4459821,2022,160683.0
Новгородская область,человек,январь-сентябрь,4459821,2022,178903.0
Новгородская область,человек,январь-октябрь,4459821,2022,199973.0
Новгородская область,человек,январь-ноябрь,4459821,2022,218576.0
Новгородская область,человек,январь-декабрь,4459821,2022,231962.0
Псковская область,человек,январь,4459821,2022,28946.0
Псковская область,человек,январь-февраль,4459821,2022,45989.0
Псковская область,человек,январь-март,4459821,2022,73461.0
